,date,hebrewDate,hebrewMonth,hebrewYear
5863,2017-01-20,"(5777, 10, 22)",TEVETH,5777
5864,2017-01-21,"(5777, 10, 23)",TEVETH,5777
5865,2017-01-22,"(5777, 10, 24)",TEVETH,5777
5866,2017-01-23,"(5777, 10, 25)",TEVETH,5777
5867,2017-01-24,"(5777, 10, 26)",TEVETH,5777
5868,2017-01-25,"(5777, 10, 27)",TEVETH,5777
5869,2017-01-26,"(5777, 10, 28)",TEVETH,5777
5870,2017-01-27,"(5777, 10, 29)",TEVETH,5777
5871,2017-01-28,"(5777, 11, 1)",SHEVAT,5777
5872,2017-01-29,"(5777, 11, 2)",SHEVAT,5777
5873,2017-01-30,"(5777, 11, 3)",SHEVAT,5777
5874,2017-01-31,"(5777, 11, 4)",SHEVAT,5777
5875,2017-02-01,"(5777, 11, 5)",SHEVAT,5777
5876,2017-02-02,"(5777, 11, 6)",SHEVAT,5777
5877,2017-02-03,"(5777, 11, 7)",SHEVAT,5777
5878,2017-02-04,"(5777, 11, 8)",SHEVAT,5777
5879,2017-02-05,"(5777, 11, 9)",SHEVAT,5777
5880,2017-02-06,"(5777, 11, 10)",SHEVAT,5777
5881,2017-02-07,"(5777, 11, 11)",SHEVAT,5777
5882,2017-02-08,"(5777, 11, 12)",SHEVAT,5777
5883,2017-02-09,"(5777, 11, 13)",SHEVAT,5777
5884,2017-02-10,"(5777, 11, 14)",SHEVAT,5777
5885,2017-02-11,"(5777, 11, 15)",SHEVAT,5777
5886,2017-02-12,"(5777, 11, 16)",SHEVAT,5777
5887,2017-02-13,"(5777, 11, 17)",SHEVAT,5777
5888,2017-02-14,"(5777, 11, 18)",SHEVAT,5777
5889,2017-02-15,"(5777, 11, 19)",SHEVAT,5777
5890,2017-02-16,"(5777, 11, 20)",SHEVAT,5777
5891,2017-02-17,"(5777, 11, 21)",SHEVAT,5777
5892,2017-02-18,"(5777, 11, 22)",SHEVAT,5777
5893,2017-02-19,"(5777, 11, 23)",SHEVAT,5777
5894,2017-02-20,"(5777, 11, 24)",SHEVAT,5777
5895,2017-02-21,"(5777, 11, 25)",SHEVAT,5777
5896,2017-02-22,"(5777, 11, 26)",SHEVAT,5777
5897,2017-02-23,"(5777, 11, 27)",SHEVAT,5777
5898,2017-02-24,"(5777, 11, 28)",SHEVAT,5777
5899,2017-02-25,"(5777, 11, 29)",SHEVAT,5777
5900,2017-02-26,"(5777, 11, 30)",SHEVAT,5777
5901,2017-02-27,"(5777, 12, 1)",ADAR,5777
5902,2017-02-28,"(5777, 12, 2)",ADAR,5777
5903,2017-03-01,"(5777, 12, 3)",ADAR,5777
5904,2017-03-02,"(5777, 12, 4)",ADAR,5777
5905,2017-03-03,"(5777, 12, 5)",ADAR,5777
5906,2017-03-04,"(5777, 12, 6)",ADAR,5777
5907,2017-03-05,"(5777, 12, 7)",ADAR,5777
5908,2017-03-06,"(5777, 12, 8)",ADAR,5777
5909,2017-03-07,"(5777, 12, 9)",ADAR,5777
5910,2017-03-08,"(5777, 12, 10)",ADAR,5777
5911,2017-03-09,"(5777, 12, 11)",ADAR,5777
5912,2017-03-10,"(5777, 12, 12)",ADAR,5777
5913,2017-03-11,"(5777, 12, 13)",ADAR,5777
5914,2017-03-12,"(5777, 12, 14)",ADAR,5777
5915,2017-03-13,"(5777, 12, 15)",ADAR,5777
5916,2017-03-14,"(5777, 12, 16)",ADAR,5777
5917,2017-03-15,"(5777, 12, 17)",ADAR,5777
5918,2017-03-16,"(5777, 12, 18)",ADAR,5777
5919,2017-03-17,"(5777, 12, 19)",ADAR,5777
5920,2017-03-18,"(5777, 12, 20)",ADAR,5777
5921,2017-03-19,"(5777, 12, 21)",ADAR,5777
5922,2017-03-20,"(5777, 12, 22)",ADAR,5777
5923,2017-03-21,"(5777, 12, 23)",ADAR,5777
5924,2017-03-22,"(5777, 12, 24)",ADAR,5777
5925,2017-03-23,"(5777, 12, 25)",ADAR,5777
5926,2017-03-24,"(5777, 12, 26)",ADAR,5777
5927,2017-03-25,"(5777, 12, 27)",ADAR,5777
5928,2017-03-26,"(5777, 12, 28)",ADAR,5777
5929,2017-03-27,"(5777, 12, 29)",ADAR,5777
5930,2017-03-28,"(5777, 1, 1)",NISAN,5777
5931,2017-03-29,"(5777, 1, 2)",NISAN,5777
5932,2017-03-30,"(5777, 1, 3)",NISAN,5777
5933,2017-03-31,"(5777, 1, 4)",NISAN,5777
5934,2017-04-01,"(5777, 1, 5)",NISAN,5777
5935,2017-04-02,"(5777, 1, 6)",NISAN,5777
5936,2017-04-03,"(5777, 1, 7)",NISAN,5777
5937,2017-04-04,"(5777, 1, 8)",NISAN,5777
5938,2017-04-05,"(5777, 1, 9)",NISAN,5777
5939,2017-04-06,"(5777, 1, 10)",NISAN,5777
5940,2017-04-07,"(5777, 1, 11)",NISAN,5777
5941,2017-04-08,"(5777, 1, 12)",NISAN,5777
5942,2017-04-09,"(5777, 1, 13)",NISAN,5777
5943,2017-04-10,"(5777, 1, 14)",NISAN,5777
5944,2017-04-11,"(5777, 1, 15)",NISAN,5777
5945,2017-04-12,"(5777, 1, 16)",NISAN,5777
5946,2017-04-13,"(5777, 1, 17)",NISAN,5777
5947,2017-04-14,"(5777, 1, 18)",NISAN,5777
5948,2017-04-15,"(5777, 1, 19)",NISAN,5777
5949,2017-04-16,"(5777, 1, 20)",NISAN,5777
5950,2017-04-17,"(5777, 1, 21)",NISAN,5777
5951,2017-04-18,"(5777, 1, 22)",NISAN,5777
5952,2017-04-19,"(5777, 1, 23)",NISAN,5777
5953,2017-04-20,"(5777, 1, 24)",NISAN,5777
5954,2017-04-21,"(5777, 1, 25)",NISAN,5777
5955,2017-04-22,"(5777, 1, 26)",NISAN,5777
5956,2017-04-23,"(5777, 1, 27)",NISAN,5777
5957,2017-04-24,"(5777, 1, 28)",NISAN,5777
5958,2017-04-25,"(5777, 1, 29)",NISAN,5777
5959,2017-04-26,"(5777, 1, 30)",NISAN,5777
5960,2017-04-27,"(5777, 2, 1)",IYYAR,5777
5961,2017-04-28,"(5777, 2, 2)",IYYAR,5777
5962,2017-04-29,"(5777, 2, 3)",IYYAR,5777
5963,2017-04-30,"(5777, 2, 4)",IYYAR,5777
5964,2017-05-01,"(5777, 2, 5)",IYYAR,5777
5965,2017-05-02,"(5777, 2, 6)",IYYAR,5777
5966,2017-05-03,"(5777, 2, 7)",IYYAR,5777
5967,2017-05-04,"(5777, 2, 8)",IYYAR,5777
5968,2017-05-05,"(5777, 2, 9)",IYYAR,5777
5969,2017-05-06,"(5777, 2, 10)",IYYAR,5777
5970,2017-05-07,"(5777, 2, 11)",IYYAR,5777
5971,2017-05-08,"(5777, 2, 12)",IYYAR,5777
5972,2017-05-09,"(5777, 2, 13)",IYYAR,5777
5973,2017-05-10,"(5777, 2, 14)",IYYAR,5777
5974,2017-05-11,"(5777, 2, 15)",IYYAR,5777
5975,2017-05-12,"(5777, 2, 16)",IYYAR,5777
5976,2017-05-13,"(5777, 2, 17)",IYYAR,5777
5977,2017-05-14,"(5777, 2, 18)",IYYAR,5777
5978,2017-05-15,"(5777, 2, 19)",IYYAR,5777
5979,2017-05-16,"(5777, 2, 20)",IYYAR,5777
5980,2017-05-17,"(5777, 2, 21)",IYYAR,5777
5981,2017-05-18,"(5777, 2, 22)",IYYAR,5777
5982,2017-05-19,"(5777, 2, 23)",IYYAR,5777
5983,2017-05-20,"(5777, 2, 24)",IYYAR,5777
5984,2017-05-21,"(5777, 2, 25)",IYYAR,5777
5985,2017-05-22,"(5777, 2, 26)",IYYAR,5777
5986,2017-05-23,"(5777, 2, 27)",IYYAR,5777
5987,2017-05-24,"(5777, 2, 28)",IYYAR,5777
5988,2017-05-25,"(5777, 2, 29)",IYYAR,5777
5989,2017-05-26,"(5777, 3, 1)",SIVAN,5777
5990,2017-05-27,"(5777, 3, 2)",SIVAN,5777
5991,2017-05-28,"(5777, 3, 3)",SIVAN,5777
5992,2017-05-29,"(5777, 3, 4)",SIVAN,5777
5993,2017-05-30,"(5777, 3, 5)",SIVAN,5777
5994,2017-05-31,"(5777, 3, 6)",SIVAN,5777
5995,2017-06-01,"(5777, 3, 7)",SIVAN,5777
5996,2017-06-02,"(5777, 3, 8)",SIVAN,5777
5997,2017-06-03,"(5777, 3, 9)",SIVAN,5777
5998,2017-06-04,"(5777, 3, 10)",SIVAN,5777
5999,2017-06-05,"(5777, 3, 11)",SIVAN,5777
6000,2017-06-06,"(5777, 3, 12)",SIVAN,5777
6001,2017-06-07,"(5777, 3, 13)",SIVAN,5777
6002,2017-06-08,"(5777, 3, 14)",SIVAN,5777
6003,2017-06-09,"(5777, 3, 15)",SIVAN,5777
6004,2017-06-10,"(5777, 3, 16)",SIVAN,5777
6005,2017-06-11,"(5777, 3, 17)",SIVAN,5777
6006,2017-06-12,"(5777, 3, 18)",SIVAN,5777
6007,2017-06-13,"(5777, 3, 19)",SIVAN,5777
6008,2017-06-14,"(5777, 3, 20)",SIVAN,5777
6009,2017-06-15,"(5777, 3, 21)",SIVAN,5777
6010,2017-06-16,"(5777, 3, 22)",SIVAN,5777
6011,2017-06-17,"(5777, 3, 23)",SIVAN,5777
6012,2017-06-18,"(5777, 3, 24)",SIVAN,5777
6013,2017-06-19,"(5777, 3, 25)",SIVAN,5777
6014,2017-06-20,"(5777, 3, 26)",SIVAN,5777
6015,2017-06-21,"(5777, 3, 27)",SIVAN,5777
6016,2017-06-22,"(5777, 3, 28)",SIVAN,5777
6017,2017-06-23,"(5777, 3, 29)",SIVAN,5777
6018,2017-06-24,"(5777, 3, 30)",SIVAN,5777
6019,2017-06-25,"(5777, 4, 1)",TAMMUZ,5777
6020,2017-06-26,"(5777, 4, 2)",TAMMUZ,5777
6021,2017-06-27,"(5777, 4, 3)",TAMMUZ,5777
6022,2017-06-28,"(5777, 4, 4)",TAMMUZ,5777
6023,2017-06-29,"(5777, 4, 5)",TAMMUZ,5777
6024,2017-06-30,"(5777, 4, 6)",TAMMUZ,5777
6025,2017-07-01,"(5777, 4, 7)",TAMMUZ,5777
6026,2017-07-02,"(5777, 4, 8)",TAMMUZ,5777
6027,2017-07-03,"(5777, 4, 9)",TAMMUZ,5777
6028,2017-07-04,"(5777, 4, 10)",TAMMUZ,5777
6029,2017-07-05,"(5777, 4, 11)",TAMMUZ,5777
6030,2017-07-06,"(5777, 4, 12)",TAMMUZ,5777
6031,2017-07-07,"(5777, 4, 13)",TAMMUZ,5777
6032,2017-07-08,"(5777, 4, 14)",TAMMUZ,5777
6033,2017-07-09,"(5777, 4, 15)",TAMMUZ,5777
6034,2017-07-10,"(5777, 4, 16)",TAMMUZ,5777
6035,2017-07-11,"(5777, 4, 17)",TAMMUZ,5777
6036,2017-07-12,"(5777, 4, 18)",TAMMUZ,5777
6037,2017-07-13,"(5777, 4, 19)",TAMMUZ,5777
6038,2017-07-14,"(5777, 4, 20)",TAMMUZ,5777
6039,2017-07-15,"(5777, 4, 21)",TAMMUZ,5777
6040,2017-07-16,"(5777, 4, 22)",TAMMUZ,5777
6041,2017-07-17,"(5777, 4, 23)",TAMMUZ,5777
6042,2017-07-18,"(5777, 4, 24)",TAMMUZ,5777
6043,2017-07-19,"(5777, 4, 25)",TAMMUZ,5777
6044,2017-07-20,"(5777, 4, 26)",TAMMUZ,5777
6045,2017-07-21,"(5777, 4, 27)",TAMMUZ,5777
6046,2017-07-22,"(5777, 4, 28)",TAMMUZ,5777
6047,2017-07-23,"(5777, 4, 29)",TAMMUZ,5777
6048,2017-07-24,"(5777, 5, 1)",AV,5777
6049,2017-07-25,"(5777, 5, 2)",AV,5777
6050,2017-07-26,"(5777, 5, 3)",AV,5777
6051,2017-07-27,"(5777, 5, 4)",AV,5777
6052,2017-07-28,"(5777, 5, 5)",AV,5777
6053,2017-07-29,"(5777, 5, 6)",AV,5777
6054,2017-07-30,"(5777, 5, 7)",AV,5777
6055,2017-07-31,"(5777, 5, 8)",AV,5777
6056,2017-08-01,"(5777, 5, 9)",AV,5777
6057,2017-08-02,"(5777, 5, 10)",AV,5777
6058,2017-08-03,"(5777, 5, 11)",AV,5777
6059,2017-08-04,"(5777, 5, 12)",AV,5777
6060,2017-08-05,"(5777, 5, 13)",AV,5777
6061,2017-08-06,"(5777, 5, 14)",AV,5777
6062,2017-08-07,"(5777, 5, 15)",AV,5777
6063,2017-08-08,"(5777, 5, 16)",AV,5777
6064,2017-08-09,"(5777, 5, 17)",AV,5777
6065,2017-08-10,"(5777, 5, 18)",AV,5777
6066,2017-08-11,"(5777, 5, 19)",AV,5777
6067,2017-08-12,"(5777, 5, 20)",AV,5777
6068,2017-08-13,"(5777, 5, 21)",AV,5777
6069,2017-08-14,"(5777, 5, 22)",AV,5777
6070,2017-08-15,"(5777, 5, 23)",AV,5777
6071,2017-08-16,"(5777, 5, 24)",AV,5777
6072,2017-08-17,"(5777, 5, 25)",AV,5777
6073,2017-08-18,"(5777, 5, 26)",AV,5777
6074,2017-08-19,"(5777, 5, 27)",AV,5777
6075,2017-08-20,"(5777, 5, 28)",AV,5777
6076,2017-08-21,"(5777, 5, 29)",AV,5777
6077,2017-08-22,"(5777, 5, 30)",AV,5777
6078,2017-08-23,"(5777, 6, 1)",ELUL,5777
6079,2017-08-24,"(5777, 6, 2)",ELUL,5777
6080,2017-08-25,"(5777, 6, 3)",ELUL,5777
6081,2017-08-26,"(5777, 6, 4)",ELUL,5777
6082,2017-08-27,"(5777, 6, 5)",ELUL,5777
6083,2017-08-28,"(5777, 6, 6)",ELUL,5777
6084,2017-08-29,"(5777, 6, 7)",ELUL,5777
6085,2017-08-30,"(5777, 6, 8)",ELUL,5777
6086,2017-08-31,"(5777, 6, 9)",ELUL,5777
6087,2017-09-01,"(5777, 6, 10)",ELUL,5777
6088,2017-09-02,"(5777, 6, 11)",ELUL,5777
6089,2017-09-03,"(5777, 6, 12)",ELUL,5777
6090,2017-09-04,"(5777, 6, 13)",ELUL,5777
6091,2017-09-05,"(5777, 6, 14)",ELUL,5777
6092,2017-09-06,"(5777, 6, 15)",ELUL,5777
6093,2017-09-07,"(5777, 6, 16)",ELUL,5777
6094,2017-09-08,"(5777, 6, 17)",ELUL,5777
6095,2017-09-09,"(5777, 6, 18)",ELUL,5777
6096,2017-09-10,"(5777, 6, 19)",ELUL,5777
6097,2017-09-11,"(5777, 6, 20)",ELUL,5777
6098,2017-09-12,"(5777, 6, 21)",ELUL,5777
6099,2017-09-13,"(5777, 6, 22)",ELUL,5777
6100,2017-09-14,"(5777, 6, 23)",ELUL,5777
6101,2017-09-15,"(5777, 6, 24)",ELUL,5777
6102,2017-09-16,"(5777, 6, 25)",ELUL,5777
6103,2017-09-17,"(5777, 6, 26)",ELUL,5777
6104,2017-09-18,"(5777, 6, 27)",ELUL,5777
6105,2017-09-19,"(5777, 6, 28)",ELUL,5777
6106,2017-09-20,"(5777, 6, 29)",ELUL,5777
6107,2017-09-21,"(5778, 7, 1)",TISHRI,5778
6108,2017-09-22,"(5778, 7, 2)",TISHRI,5778
6109,2017-09-23,"(5778, 7, 3)",TISHRI,5778
6110,2017-09-24,"(5778, 7, 4)",TISHRI,5778
6111,2017-09-25,"(5778, 7, 5)",TISHRI,5778
6112,2017-09-26,"(5778, 7, 6)",TISHRI,5778
6113,2017-09-27,"(5778, 7, 7)",TISHRI,5778
6114,2017-09-28,"(5778, 7, 8)",TISHRI,5778
6115,2017-09-29,"(5778, 7, 9)",TISHRI,5778
6116,2017-09-30,"(5778, 7, 10)",TISHRI,5778
6117,2017-10-01,"(5778, 7, 11)",TISHRI,5778
6118,2017-10-02,"(5778, 7, 12)",TISHRI,5778
6119,2017-10-03,"(5778, 7, 13)",TISHRI,5778
6120,2017-10-04,"(5778, 7, 14)",TISHRI,5778
6121,2017-10-05,"(5778, 7, 15)",TISHRI,5778
6122,2017-10-06,"(5778, 7, 16)",TISHRI,5778
6123,2017-10-07,"(5778, 7, 17)",TISHRI,5778
6124,2017-10-08,"(5778, 7, 18)",TISHRI,5778
6125,2017-10-09,"(5778, 7, 19)",TISHRI,5778
6126,2017-10-10,"(5778, 7, 20)",TISHRI,5778
6127,2017-10-11,"(5778, 7, 21)",TISHRI,5778
6128,2017-10-12,"(5778, 7, 22)",TISHRI,5778
6129,2017-10-13,"(5778, 7, 23)",TISHRI,5778
6130,2017-10-14,"(5778, 7, 24)",TISHRI,5778
6131,2017-10-15,"(5778, 7, 25)",TISHRI,5778
6132,2017-10-16,"(5778, 7, 26)",TISHRI,5778
6133,2017-10-17,"(5778, 7, 27)",TISHRI,5778
6134,2017-10-18,"(5778, 7, 28)",TISHRI,5778
6135,2017-10-19,"(5778, 7, 29)",TISHRI,5778
6136,2017-10-20,"(5778, 7, 30)",TISHRI,5778
6137,2017-10-21,"(5778, 8, 1)",HESHVAN,5778
6138,2017-10-22,"(5778, 8, 2)",HESHVAN,5778
6139,2017-10-23,"(5778, 8, 3)",HESHVAN,5778
6140,2017-10-24,"(5778, 8, 4)",HESHVAN,5778
6141,2017-10-25,"(5778, 8, 5)",HESHVAN,5778
6142,2017-10-26,"(5778, 8, 6)",HESHVAN,5778
6143,2017-10-27,"(5778, 8, 7)",HESHVAN,5778
6144,2017-10-28,"(5778, 8, 8)",HESHVAN,5778
6145,2017-10-29,"(5778, 8, 9)",HESHVAN,5778
6146,2017-10-30,"(5778, 8, 10)",HESHVAN,5778
6147,2017-10-31,"(5778, 8, 11)",HESHVAN,5778
6148,2017-11-01,"(5778, 8, 12)",HESHVAN,5778
6149,2017-11-02,"(5778, 8, 13)",HESHVAN,5778
6150,2017-11-03,"(5778, 8, 14)",HESHVAN,5778
6151,2017-11-04,"(5778, 8, 15)",HESHVAN,5778
6152,2017-11-05,"(5778, 8, 16)",HESHVAN,5778
6153,2017-11-06,"(5778, 8, 17)",HESHVAN,5778
6154,2017-11-07,"(5778, 8, 18)",HESHVAN,5778
6155,2017-11-08,"(5778, 8, 19)",HESHVAN,5778
6156,2017-11-09,"(5778, 8, 20)",HESHVAN,5778
6157,2017-11-10,"(5778, 8, 21)",HESHVAN,5778
6158,2017-11-11,"(5778, 8, 22)",HESHVAN,5778
6159,2017-11-12,"(5778, 8, 23)",HESHVAN,5778
6160,2017-11-13,"(5778, 8, 24)",HESHVAN,5778
6161,2017-11-14,"(5778, 8, 25)",HESHVAN,5778
6162,2017-11-15,"(5778, 8, 26)",HESHVAN,5778
6163,2017-11-16,"(5778, 8, 27)",HESHVAN,5778
6164,2017-11-17,"(5778, 8, 28)",HESHVAN,5778
6165,2017-11-18,"(5778, 8, 29)",HESHVAN,5778
6166,2017-11-19,"(5778, 9, 1)",KISLEV,5778
6167,2017-11-20,"(5778, 9, 2)",KISLEV,5778
6168,2017-11-21,"(5778, 9, 3)",KISLEV,5778
6169,2017-11-22,"(5778, 9, 4)",KISLEV,5778
6170,2017-11-23,"(5778, 9, 5)",KISLEV,5778
6171,2017-11-24,"(5778, 9, 6)",KISLEV,5778
6172,2017-11-25,"(5778, 9, 7)",KISLEV,5778
6173,2017-11-26,"(5778, 9, 8)",KISLEV,5778
6174,2017-11-27,"(5778, 9, 9)",KISLEV,5778
6175,2017-11-28,"(5778, 9, 10)",KISLEV,5778
6176,2017-11-29,"(5778, 9, 11)",KISLEV,5778
6177,2017-11-30,"(5778, 9, 12)",KISLEV,5778
6178,2017-12-01,"(5778, 9, 13)",KISLEV,5778
6179,2017-12-02,"(5778, 9, 14)",KISLEV,5778
6180,2017-12-03,"(5778, 9, 15)",KISLEV,5778
6181,2017-12-04,"(5778, 9, 16)",KISLEV,5778
6182,2017-12-05,"(5778, 9, 17)",KISLEV,5778
6183,2017-12-06,"(5778, 9, 18)",KISLEV,5778
6184,2017-12-07,"(5778, 9, 19)",KISLEV,5778
6185,2017-12-08,"(5778, 9, 20)",KISLEV,5778
6186,2017-12-09,"(5778, 9, 21)",KISLEV,5778
6187,2017-12-10,"(5778, 9, 22)",KISLEV,5778
6188,2017-12-11,"(5778, 9, 23)",KISLEV,5778
6189,2017-12-12,"(5778, 9, 24)",KISLEV,5778
6190,2017-12-13,"(5778, 9, 25)",KISLEV,5778
6191,2017-12-14,"(5778, 9, 26)",KISLEV,5778
6192,2017-12-15,"(5778, 9, 27)",KISLEV,5778
6193,2017-12-16,"(5778, 9, 28)",KISLEV,5778
6194,2017-12-17,"(5778, 9, 29)",KISLEV,5778
6195,2017-12-18,"(5778, 9, 30)",KISLEV,5778
6196,2017-12-19,"(5778, 10, 1)",TEVETH,5778
6197,2017-12-20,"(5778, 10, 2)",TEVETH,5778
6198,2017-12-21,"(5778, 10, 3)",TEVETH,5778
6199,2017-12-22,"(5778, 10, 4)",TEVETH,5778
6200,2017-12-23,"(5778, 10, 5)",TEVETH,5778
6201,2017-12-24,"(5778, 10, 6)",TEVETH,5778
6202,2017-12-25,"(5778, 10, 7)",TEVETH,5778
6203,2017-12-26,"(5778, 10, 8)",TEVETH,5778
6204,2017-12-27,"(5778, 10, 9)",TEVETH,5778
6205,2017-12-28,"(5778, 10, 10)",TEVETH,5778
6206,2017-12-29,"(5778, 10, 11)",TEVETH,5778
6207,2017-12-30,"(5778, 10, 12)",TEVETH,5778
6208,2017-12-31,"(5778, 10, 13)",TEVETH,5778
6209,2018-01-01,"(5778, 10, 14)",TEVETH,5778
6210,2018-01-02,"(5778, 10, 15)",TEVETH,5778
6211,2018-01-03,"(5778, 10, 16)",TEVETH,5778
6212,2018-01-04,"(5778, 10, 17)",TEVETH,5778
6213,2018-01-05,"(5778, 10, 18)",TEVETH,5778
6214,2018-01-06,"(5778, 10, 19)",TEVETH,5778
6215,2018-01-07,"(5778, 10, 20)",TEVETH,5778
6216,2018-01-08,"(5778, 10, 21)",TEVETH,5778
6217,2018-01-09,"(5778, 10, 22)",TEVETH,5778
6218,2018-01-10,"(5778, 10, 23)",TEVETH,5778
6219,2018-01-11,"(5778, 10, 24)",TEVETH,5778
6220,2018-01-12,"(5778, 10, 25)",TEVETH,5778
6221,2018-01-13,"(5778, 10, 26)",TEVETH,5778
6222,2018-01-14,"(5778, 10, 27)",TEVETH,5778
6223,2018-01-15,"(5778, 10, 28)",TEVETH,5778
6224,2018-01-16,"(5778, 10, 29)",TEVETH,5778
6225,2018-01-17,"(5778, 11, 1)",SHEVAT,5778
6226,2018-01-18,"(5778, 11, 2)",SHEVAT,5778
6227,2018-01-19,"(5778, 11, 3)",SHEVAT,5778
6228,2018-01-20,"(5778, 11, 4)",SHEVAT,5778
6229,2018-01-21,"(5778, 11, 5)",SHEVAT,5778
6230,2018-01-22,"(5778, 11, 6)",SHEVAT,5778
6231,2018-01-23,"(5778, 11, 7)",SHEVAT,5778
6232,2018-01-24,"(5778, 11, 8)",SHEVAT,5778
6233,2018-01-25,"(5778, 11, 9)",SHEVAT,5778
6234,2018-01-26,"(5778, 11, 10)",SHEVAT,5778
6235,2018-01-27,"(5778, 11, 11)",SHEVAT,5778
6236,2018-01-28,"(5778, 11, 12)",SHEVAT,5778
6237,2018-01-29,"(5778, 11, 13)",SHEVAT,5778
6238,2018-01-30,"(5778, 11, 14)",SHEVAT,5778
6239,2018-01-31,"(5778, 11, 15)",SHEVAT,5778
6240,2018-02-01,"(5778, 11, 16)",SHEVAT,5778
6241,2018-02-02,"(5778, 11, 17)",SHEVAT,5778
6242,2018-02-03,"(5778, 11, 18)",SHEVAT,5778
6243,2018-02-04,"(5778, 11, 19)",SHEVAT,5778
6244,2018-02-05,"(5778, 11, 20)",SHEVAT,5778
6245,2018-02-06,"(5778, 11, 21)",SHEVAT,5778
6246,2018-02-07,"(5778, 11, 22)",SHEVAT,5778
6247,2018-02-08,"(5778, 11, 23)",SHEVAT,5778
6248,2018-02-09,"(5778, 11, 24)",SHEVAT,5778
6249,2018-02-10,"(5778, 11, 25)",SHEVAT,5778
6250,2018-02-11,"(5778, 11, 26)",SHEVAT,5778
6251,2018-02-12,"(5778, 11, 27)",SHEVAT,5778
6252,2018-02-13,"(5778, 11, 28)",SHEVAT,5778
6253,2018-02-14,"(5778, 11, 29)",SHEVAT,5778
6254,2018-02-15,"(5778, 11, 30)",SHEVAT,5778
6255,2018-02-16,"(5778, 12, 1)",ADAR,5778
6256,2018-02-17,"(5778, 12, 2)",ADAR,5778
6257,2018-02-18,"(5778, 12, 3)",ADAR,5778
6258,2018-02-19,"(5778, 12, 4)",ADAR,5778
6259,2018-02-20,"(5778, 12, 5)",ADAR,5778
6260,2018-02-21,"(5778, 12, 6)",ADAR,5778
6261,2018-02-22,"(5778, 12, 7)",ADAR,5778
6262,2018-02-23,"(5778, 12, 8)",ADAR,5778
6263,2018-02-24,"(5778, 12, 9)",ADAR,5778
6264,2018-02-25,"(5778, 12, 10)",ADAR,5778
6265,2018-02-26,"(5778, 12, 11)",ADAR,5778
6266,2018-02-27,"(5778, 12, 12)",ADAR,5778
6267,2018-02-28,"(5778, 12, 13)",ADAR,5778
6268,2018-03-01,"(5778, 12, 14)",ADAR,5778
6269,2018-03-02,"(5778, 12, 15)",ADAR,5778
6270,2018-03-03,"(5778, 12, 16)",ADAR,5778
6271,2018-03-04,"(5778, 12, 17)",ADAR,5778
6272,2018-03-05,"(5778, 12, 18)",ADAR,5778
6273,2018-03-06,"(5778, 12, 19)",ADAR,5778
6274,2018-03-07,"(5778, 12, 20)",ADAR,5778
6275,2018-03-08,"(5778, 12, 21)",ADAR,5778
6276,2018-03-09,"(5778, 12, 22)",ADAR,5778
6277,2018-03-10,"(5778, 12, 23)",ADAR,5778
6278,2018-03-11,"(5778, 12, 24)",ADAR,5778
6279,2018-03-12,"(5778, 12, 25)",ADAR,5778
6280,2018-03-13,"(5778, 12, 26)",ADAR,5778
6281,2018-03-14,"(5778, 12, 27)",ADAR,5778
6282,2018-03-15,"(5778, 12, 28)",ADAR,5778
6283,2018-03-16,"(5778, 12, 29)",ADAR,5778
6284,2018-03-17,"(5778, 1, 1)",NISAN,5778
6285,2018-03-18,"(5778, 1, 2)",NISAN,5778
6286,2018-03-19,"(5778, 1, 3)",NISAN,5778
6287,2018-03-20,"(5778, 1, 4)",NISAN,5778
6288,2018-03-21,"(5778, 1, 5)",NISAN,5778
6289,2018-03-22,"(5778, 1, 6)",NISAN,5778
6290,2018-03-23,"(5778, 1, 7)",NISAN,5778
6291,2018-03-24,"(5778, 1, 8)",NISAN,5778
6292,2018-03-25,"(5778, 1, 9)",NISAN,5778
6293,2018-03-26,"(5778, 1, 10)",NISAN,5778
6294,2018-03-27,"(5778, 1, 11)",NISAN,5778
6295,2018-03-28,"(5778, 1, 12)",NISAN,5778
6296,2018-03-29,"(5778, 1, 13)",NISAN,5778
6297,2018-03-30,"(5778, 1, 14)",NISAN,5778
6298,2018-03-31,"(5778, 1, 15)",NISAN,5778
6299,2018-04-01,"(5778, 1, 16)",NISAN,5778
6300,2018-04-02,"(5778, 1, 17)",NISAN,5778
6301,2018-04-03,"(5778, 1, 18)",NISAN,5778
6302,2018-04-04,"(5778, 1, 19)",NISAN,5778
6303,2018-04-05,"(5778, 1, 20)",NISAN,5778
6304,2018-04-06,"(5778, 1, 21)",NISAN,5778
6305,2018-04-07,"(5778, 1, 22)",NISAN,5778
6306,2018-04-08,"(5778, 1, 23)",NISAN,5778
6307,2018-04-09,"(5778, 1, 24)",NISAN,5778
6308,2018-04-10,"(5778, 1, 25)",NISAN,5778
6309,2018-04-11,"(5778, 1, 26)",NISAN,5778
6310,2018-04-12,"(5778, 1, 27)",NISAN,5778
6311,2018-04-13,"(5778, 1, 28)",NISAN,5778
6312,2018-04-14,"(5778, 1, 29)",NISAN,5778
6313,2018-04-15,"(5778, 1, 30)",NISAN,5778
6314,2018-04-16,"(5778, 2, 1)",IYYAR,5778
6315,2018-04-17,"(5778, 2, 2)",IYYAR,5778
